SITE_ID,DEFAULT_SITE_REF,SITE_TYPE,SITE_SUBTYPE,DEFAULT_SITE_NUM_SYS,SITE_NAME,SITE_SHORTNAME,ALL_SITE_REFERENCES,TEXT_REF,ZONE,EASTING,NORTHING,LATITUDE,LONGITUDE,SPHEROID
61716298,61716298,Groundwater,Unknown,AWRC,Kadathinni - Lucas No 2,Lucas No 2,20033657 [WIN_ID]; 2038-4-SE-0018 [AQWAB]; 61716298 [SITE_REF],,50,371436.01,6709747.46,-29.735819983,115.670576315,GDA2020
61718111,61718111,Groundwater,Bore or Well,AWRC,Eneabba Tws - 1-75,1-75,1938-2-NW-0033 [AQWAB]; 61718111 [SITE_REF]; 6446 [WIN_ID],,50,333648.05,6699932.49,-29.819858554,115.278443526,GDA2020
61718112,61718112,Groundwater,Bore or Well,AWRC,Eneabba Line - El6B,El6B,1938-2-NW-0028 [AQWAB]; 61718112 [SITE_REF]; 6447 [WIN_ID],,50,338542.02,6702911.49,-29.793635049,115.329519205,GDA2020
61718113,61718113,Groundwater,Bore or Well,AWRC,Eneabba Line - El7,El7,1938-2-NW-0017 [AQWAB]; 61718113 [SITE_REF]; 6448 [WIN_ID],,50,332355.05,6703891.49,-29.783970473,115.265683834,GDA2020
61718114,61718114,Groundwater,Bore or Well,AWRC,Eneabba Line - El7B,El7B,1938-2-NW-0019 [AQWAB]; 61718114 [SITE_REF]; 6449 [WIN_ID],,50,332354.05,6703921.49,-29.783699715,115.265678158,GDA2020
61718115,61718115,Groundwater,Bore or Well,AWRC,Eneabba Tws - 2-75,2-75,1938-2-NW-0034 [AQWAB]; 61718115 [SITE_REF]; 6450 [WIN_ID],,50,334082.05,6700005.49,-29.819258473,115.282944485,GDA2020
61718116,61718116,Groundwater,Bore or Well,AWRC,Eneabba Line - El1A,El1A,2038-3-NE-0035 [AQWAB]; 61718116 [SITE_REF]; 6451 [WIN_ID],,50,370676.02,6702783.46,-29.798573237,115.661884508,GDA2020
61718117,61718117,Groundwater,Bore or Well,AWRC,Eneabba Line - El1B,El1B,2038-3-NE-0037 [AQWAB]; 61718117 [SITE_REF]; 6452 [WIN_ID],,50,370690.02,6702783.46,-29.798574703,115.662029333,GDA2020
61718118,61718118,Groundwater,Bore or Well,AWRC,Eneabba Line - El1C,El1C,2038-3-NE-0036 [AQWAB]; 61718118 [SITE_REF]; 6453 [WIN_ID],,50,370715.02,6702778.46,-29.798622433,115.662287350,GDA2020
61718119,61718119,Groundwater,Bore or Well,AWRC,Eneabba Line - El2A,El2A,2038-3-NW-0013 [AQWAB]; 61718119 [SITE_REF]; 6454 [WIN_ID],,50,364326.02,6702688.47,-29.798748916,115.596185094,GDA2020
61718120,61718120,Groundwater,Bore or Well,AWRC,Eneabba Line - El2B,El2B,2038-3-NW-0014 [AQWAB]; 61718120 [SITE_REF]; 6455 [WIN_ID],,50,364348.02,6702691.47,-29.798724267,115.596413048,GDA2020
61718121,61718121,Groundwater,Bore or Well,AWRC,Eneabba Line - El2C,El2C,2038-3-NW-0015 [AQWAB]; 61718121 [SITE_REF]; 6456 [WIN_ID],,50,364368.02,6702698.47,-29.798663309,115.596620818,GDA2020
61718122,61718122,Groundwater,Bore or Well,AWRC,Eneabba Line - El3A,El3A,2038-3-NW-0010 [AQWAB]; 61718122 [SITE_REF]; 6457 [WIN_ID],,50,357885.03,6702361.47,-29.800974544,115.529515070,GDA2020
61718123,61718123,Groundwater,Bore or Well,AWRC,Eneabba Line - El3B,El3B,2038-3-NW-0011 [AQWAB]; 61718123 [SITE_REF]; 6458 [WIN_ID],,50,357897.03,6702372.47,-29.800876685,115.529640652,GDA2020
61718124,61718124,Groundwater,Bore or Well,AWRC,Eneabba Line - El3C,El3C,2038-3-NW-0012 [AQWAB]; 61718124 [SITE_REF]; 6459 [WIN_ID],,50,357907.03,6702379.47,-29.800814683,115.529745019,GDA2020
61718125,61718125,Groundwater,Bore or Well,AWRC,Eneabba Line - El4,El4,1938-2-NE-0018 [AQWAB]; 61718125 [SITE_REF]; 6460 [WIN_ID],,50,350595.01,6702015.45,-29.803235637,115.454058486,GDA2020
61718126,61718126,Groundwater,Bore or Well,AWRC,Eneabba Line - El4A,El4A,1938-2-NE-0019 [AQWAB]; 61718126 [SITE_REF]; 6461 [WIN_ID],,50,350580.01,6702014.45,-29.803242844,115.453903184,GDA2020
61718127,61718127,Groundwater,Bore or Well,AWRC,Eneabba Line - El4B,El4B,1938-2-NE-0020 [AQWAB]; 61718127 [SITE_REF]; 6462 [WIN_ID],,50,350603.01,6702013.45,-29.803254647,115.454140963,GDA2020
61718128,61718128,Groundwater,Bore or Well,AWRC,Eneabba Line - El5,El5,1938-2-NE-0021 [AQWAB]; 61718128 [SITE_REF]; 6463 [WIN_ID],,50,344498.00,6701565.47,-29.806542192,115.390926102,GDA2020
61718129,61718129,Groundwater,Bore or Well,AWRC,Eneabba Line - El5A,El5A,1938-2-NE-0022 [AQWAB]; 61718129 [SITE_REF]; 6464 [WIN_ID],,50,344489.00,6701621.47,-29.806035865,115.390841095,GDA2020
61718130,61718130,Groundwater,Bore or Well,AWRC,Eneabba Line - El5B,El5B,1938-2-NE-0023 [AQWAB]; 61718130 [SITE_REF]; 6465 [WIN_ID],,50,344500.00,6701583.47,-29.806380061,115.390949391,GDA2020
61718132,61718132,Groundwater,Bore or Well,AWRC,Eneabba Line - El6A,El6A,1938-2-NW-0027 [AQWAB]; 61718132 [SITE_REF]; 6467 [WIN_ID],,50,338568.02,6702910.49,-29.793647468,115.329787960,GDA2020
61718133,61718133,Groundwater,Bore or Well,AWRC,Eneabba Line - El6,El6,1938-2-NW-0026 [AQWAB]; 61718133 [SITE_REF]; 6468 [WIN_ID],,50,338578.02,6702916.49,-29.793594649,115.329892284,GDA2020
61718135,61718135,Groundwater,Bore or Well,AWRC,Eneabba Line - El7A,El7A,1938-2-NW-0016 [AQWAB]; 61718135 [SITE_REF]; 6470 [WIN_ID],,50,332362.05,6703904.49,-29.783854154,115.265758244,GDA2020
61718137,61718137,Groundwater,Bore or Well,AWRC,Eneabba Line - El8A,El8A,1938-3-NE-0009 [AQWAB]; 61718137 [SITE_REF]; 6472 [WIN_ID],,50,328883.05,6698074.49,-29.835967083,115.228854897,GDA2020
61718138,61718138,Groundwater,Bore or Well,AWRC,Eneabba Line - El8B,El8B,1938-3-NE-0010 [AQWAB]; 61718138 [SITE_REF]; 6473 [WIN_ID],,50,328835.05,6698042.49,-29.836249077,115.228353177,GDA2020
61718141,61718141,Groundwater,Bore or Well,AWRC,Eneabba Tws - Eneabba No1 Prod,Eneabba No1 Prod,1938-2-NW-0015 [AQWAB]; 61718141 [SITE_REF]; 6476 [WIN_ID],,50,334056.05,6700256.49,-29.816990758,115.282714229,GDA2020
61718142,61718142,Groundwater,Bore or Well,AWRC,Eneabba Tws - Eneabba No2 Prod,Eneabba No2 Prod,1938-2-NW-0014 [AQWAB]; 61718142 [SITE_REF]; 6477 [WIN_ID],,50,333656.05,6700151.49,-29.817884083,115.278560143,GDA2020
61718143,61718143,Groundwater,Bore or Well,AWRC,Eneabba Tws - 1-89,1-89,61718143 [SITE_REF]; 6478 [WIN_ID],,50,333416.05,6700390.49,-29.815695741,115.276114411,GDA2020
61718144,61718144,Groundwater,Bore or Well,AWRC,Eneabba Wwtp - 1-95,1-95,12803599 [WIN_ID]; 61718144 [SITE_REF],,50,332870.05,6701460.49,-29.805969716,115.270632464,GDA2020
61718145,61718145,Groundwater,Bore or Well,AWRC,Eneabba Wwtp - 2-95,2-95,12803606 [WIN_ID]; 61718145 [SITE_REF],,50,332575.05,6701658.49,-29.804143638,115.267611931,GDA2020
61719111,61719111,Groundwater,Bore or Well,AWRC,Dathagnoorara Scheme - 2-71 ( 2),2-71 ( 2),2038-3-NE-0034 [AQWAB]; 61719111 [SITE_REF]; 6511 [WIN_ID],,50,375323.02,6702983.46,-29.797246656,115.709979789,GDA2020
61719112,61719112,Groundwater,Bore or Well,AWRC,Dathagnoorara Scheme - 1-71 ( 1),1-71 ( 1),2038-3-NE-0033 [AQWAB]; 61719112 [SITE_REF]; 6512 [WIN_ID],,50,375325.02,6702983.46,-29.797246858,115.710000479,GDA2020
61719113,61719113,Groundwater,Bore or Well,AWRC,Dathagnoorara Scheme - 2-86,2-86,61719113 [SITE_REF]; 6513 [WIN_ID],,50,375300.02,6702811.46,-29.798796222,115.709721949,GDA2020
61719114,61719114,Groundwater,Bore or Well,AWRC,Dathagnoorara Scheme - 1-91,1-91,61719114 [SITE_REF]; 9163020 [WIN_ID],,50,375450.02,6702761.46,-29.799262491,115.711267897,GDA2020
61730239,61730239,Groundwater,Bore or Well,AWRC,Leeman Shallow - LS21A,LS21A,10335331 [WIN_ID]; 1938-1-SW-0018 [AQWAB]; 61730239 [SITE_REF],,50,332152.44,6713395.07,-29.698212967,115.265065382,GDA2020
61730240,61730240,Groundwater,Bore or Well,AWRC,Leeman Shallow - LS21B,LS21B,10335338 [WIN_ID]; 1938-1-SW-0019 [AQWAB]; 61730240 [SITE_REF],,50,332153.49,6713395.01,-29.698213651,115.265076222,GDA2020
61740141,61740141,Groundwater,Bore or Well,AWRC,Carnamah - Company,Company,23043486 [WIN_ID]; 61740141 [SITE_REF],,50,378269.02,6694961.46,-29.869920267,115.739547175,GDA2020
61740215,61740215,Groundwater,Bore or Well,AWRC,Arrowsmith East - Company,Company,23043714 [WIN_ID]; 61740215 [SITE_REF],,50,332604.06,6714705.49,-29.686452855,115.269934307,GDA2020
61740216,61740216,Groundwater,Bore or Well,AWRC,Arrowsmith East - Company,Company,23043718 [WIN_ID]; 61740216 [SITE_REF],,50,332761.06,6714153.49,-29.691453576,115.271471075,GDA2020
61740217,61740217,Groundwater,Bore or Well,AWRC,Arrowsmith East - Company,Company,23043721 [WIN_ID]; 61740217 [SITE_REF],,50,332935.06,6713577.49,-29.696673075,115.273179928,GDA2020
61740334,61740334,Groundwater,Bore or Well,AWRC,Dandaragan Almond Project - Npb-Ds-P12,Npb-Ds-P12,23044928 [WIN_ID]; 61740334 [SITE_REF],,50,365284.03,6693743.46,-29.879556934,115.604973918,GDA2020
61740335,61740335,Groundwater,Bore or Well,AWRC,Dandaragan Almond Project - Npb-Ds-P13,Npb-Ds-P13,23044929 [WIN_ID]; 61740335 [SITE_REF],,50,365261.03,6694258.46,-29.874908043,115.604800486,GDA2020
61770008,61770008,Groundwater,Bore or Well,AWRC,Eneabba - Company,Company,23073731 [WIN_ID]; 61770008 [SITE_REF],,50,332179.05,6699201.49,-29.826253755,115.263132826,GDA2020
61770045,61770045,Groundwater,Bore or Well,AWRC,Eganu - Private,Private,23074326 [WIN_ID]; 61770045 [SITE_REF],,50,376636.02,6684953.47,-29.960054610,115.721488762,GDA2020
61770090,61770090,Groundwater,Bore or Well,AWRC,Kadathinni - Company,Company,23074838 [WIN_ID]; 61770090 [SITE_REF],,50,363141.03,6720751.46,-29.635649542,115.586213129,GDA2020
61770108,61770108,Groundwater,Bore or Well,AWRC,Warradarge - Npb Shp T1,Npb Shp T1,23082957 [WIN_ID]; 61770108 [SITE_REF],,50,339760.99,6682268.50,-29.980013523,115.339041622,GDA2020
61770122,61770122,Groundwater,Bore or Well,AWRC,Warradarge - Private,Private,23074879 [WIN_ID]; 61770122 [SITE_REF],,50,348057.01,6681880.50,-29.984570124,115.424950861,GDA2020
61770139,61770139,Groundwater,Bore or Well,AWRC,Kadathinni - Company,Company,23085956 [WIN_ID]; 61770139 [SITE_REF],,50,366009.02,6722293.47,-29.622049300,115.616023135,GDA2020
61770199,61770199,Groundwater,Bore or Well,AWRC,Warradarge - Company,Company,23087470 [WIN_ID]; 61770199 [SITE_REF],,50,349030.07,6674771.49,-30.048822222,115.434027036,GDA2020
61770241,61770241,Groundwater,Bore or Well,AWRC,Kadathinni - PB1,PB1,23090805 [WIN_ID]; 61770241 [SITE_REF],,50,354220.04,6708879.46,-29.741743340,115.492484721,GDA2020
61810148,61810148,Groundwater,Bore or Well,AWRC,Carnamah - No 8,No 8,20033456 [WIN_ID]; 2038-3-NE-0006 [AQWAB]; 61810148 [SITE_REF],,50,378549.01,6707393.47,-29.757777860,115.743848778,GDA2020
61810149,61810149,Groundwater,Bore or Well,AWRC,Carnamah - No 4 1021 B,No 4 1021 B,20033462 [WIN_ID]; 2038-3-NE-0012 [AQWAB]; 61810149 [SITE_REF],,50,377277.01,6704489.47,-29.783854222,115.730364939,GDA2020
61810150,61810150,Groundwater,Bore or Well,AWRC,Carnamah - No 7,No 7,20033465 [WIN_ID]; 2038-3-NE-0015 [AQWAB]; 61810150 [SITE_REF],,50,377417.01,6707729.47,-29.754634548,115.732181195,GDA2020
61810151,61810151,Groundwater,Bore or Well,AWRC,Carnamah - No 13,No 13,20033468 [WIN_ID]; 2038-3-NE-0018 [AQWAB]; 61810151 [SITE_REF],,50,377704.02,6703552.47,-29.792350836,115.734675257,GDA2020
61810152,61810152,Groundwater,Bore or Well,AWRC,Carnamah - No 14 1022B,No 14 1022B,20033469 [WIN_ID]; 2038-3-NE-0019 [AQWAB]; 61810152 [SITE_REF],,50,377038.01,6707482.47,-29.756825540,115.728234042,GDA2020
61810153,61810153,Groundwater,Bore or Well,AWRC,Carnamah - 1024,1024,20033481 [WIN_ID]; 2038-3-NE-0031 [AQWAB]; 61810153 [SITE_REF],,50,376879.02,6704061.47,-29.787676332,115.726199386,GDA2020
61810157,61810157,Groundwater,Bore or Well,AWRC,Kadathinni - No 1,No 1,20033551 [WIN_ID]; 2038-4-NE-0014 [AQWAB]; 61810157 [SITE_REF],,50,376902.00,6723093.47,-29.615956939,115.728602033,GDA2020
61810158,61810158,Groundwater,Bore or Well,AWRC,Kadathinni - No 2,No 2,20033552 [WIN_ID]; 2038-4-NE-0015 [AQWAB]; 61810158 [SITE_REF],,50,377158.00,6723650.47,-29.610956482,115.731308493,GDA2020
61810159,61810159,Groundwater,Bore or Well,AWRC,Kadathinni - No 1,No 1,20033557 [WIN_ID]; 2038-4-NE-0020 [AQWAB]; 61810159 [SITE_REF],,50,374612.01,6727368.48,-29.577155492,115.705447832,GDA2020
61810160,61810160,Groundwater,Bore or Well,AWRC,Kadathinni - No 2,No 2,20033560 [WIN_ID]; 2038-4-NE-0023 [AQWAB]; 61810160 [SITE_REF],,50,377917.01,6730850.47,-29.546065650,115.739952938,GDA2020
61810161,61810161,Groundwater,Bore or Well,AWRC,Kadathinni - No 3,No 3,20033561 [WIN_ID]; 2038-4-NE-0024 [AQWAB]; 61810161 [SITE_REF],,50,377917.01,6730850.47,-29.546065650,115.739952938,GDA2020
61810162,61810162,Groundwater,Bore or Well,AWRC,Kadathinni - No 1,No 1,20033562 [WIN_ID]; 2038-4-NE-0025 [AQWAB]; 61810162 [SITE_REF],,50,376616.00,6725423.47,-29.594905201,115.725913089,GDA2020
61810163,61810163,Groundwater,Bore or Well,AWRC,Kadathinni - No 2,No 2,20033563 [WIN_ID]; 2038-4-NE-0026 [AQWAB]; 61810163 [SITE_REF],,50,375698.00,6723371.47,-29.613328830,115.716201084,GDA2020
61810164,61810164,Groundwater,Bore or Well,AWRC,Kadathinni - No 3,No 3,20033564 [WIN_ID]; 2038-4-NE-0027 [AQWAB]; 61810164 [SITE_REF],,50,372754.01,6724963.47,-29.598666929,115.685988152,GDA2020
61810165,61810165,Groundwater,Bore or Well,AWRC,Kadathinni - No 5,No 5,20033566 [WIN_ID]; 2038-4-NE-0029 [AQWAB]; 61810165 [SITE_REF],,50,372890.01,6726726.48,-29.582773629,115.687598182,GDA2020
61810166,61810166,Groundwater,Bore or Well,AWRC,Kadathinni - No 1,No 1,20033567 [WIN_ID]; 2038-4-NE-0030 [AQWAB]; 61810166 [SITE_REF],,50,375230.01,6729097.47,-29.561616933,115.712024972,GDA2020
61810167,61810167,Groundwater,Bore or Well,AWRC,Kadathinni - No 2,No 2,20033568 [WIN_ID]; 2038-4-NE-0031 [AQWAB]; 61810167 [SITE_REF],,50,374337.01,6728112.48,-29.570414761,115.702695077,GDA2020
61810168,61810168,Groundwater,Bore or Well,AWRC,Kadathinni - No 3,No 3,20033569 [WIN_ID]; 2038-4-NE-0032 [AQWAB]; 61810168 [SITE_REF],,50,374072.01,6729190.48,-29.560661354,115.700084470,GDA2020
61810169,61810169,Groundwater,Bore or Well,AWRC,Kadathinni - No 4,No 4,20033570 [WIN_ID]; 2038-4-NE-0033 [AQWAB]; 61810169 [SITE_REF],,50,375536.01,6729511.47,-29.557912036,115.715230359,GDA2020
61810171,61810171,Groundwater,Bore or Well,AWRC,Arrino - 61,61,20033588 [WIN_ID]; 2038-4-NE-0051 [AQWAB]; 61810171 [SITE_REF],,50,371418.01,6733800.47,-29.518795322,115.673237360,GDA2020
61810173,61810173,Groundwater,Bore or Well,AWRC,Kadathinni - 74,74,20033592 [WIN_ID]; 2038-4-NE-0055 [AQWAB]; 61810173 [SITE_REF],,50,374097.01,6727578.48,-29.575208747,115.700156198,GDA2020
61810174,61810174,Groundwater,Bore or Well,AWRC,Kadathinni - 69,69,20033594 [WIN_ID]; 2038-4-NE-0057 [AQWAB]; 61810174 [SITE_REF],,50,373350.01,6730959.48,-29.544626781,115.692838566,GDA2020
61810179,61810179,Groundwater,Bore or Well,AWRC,Kadathinni - 64,64,20033599 [WIN_ID]; 2038-4-NE-0062 [AQWAB]; 61810179 [SITE_REF],,50,375891.01,6728384.47,-29.568116278,115.718765705,GDA2020
61810180,61810180,Groundwater,Bore or Well,AWRC,Arrino - 60,60,20033600 [WIN_ID]; 2038-4-NE-0063 [AQWAB]; 61810180 [SITE_REF],,50,371191.01,6733223.47,-29.523978091,115.670827551,GDA2020
61810181,61810181,Groundwater,Bore or Well,AWRC,Kadathinni - 59,59,20033601 [WIN_ID]; 2038-4-NE-0064 [AQWAB]; 61810181 [SITE_REF],,50,375874.01,6731269.47,-29.542083384,115.718918698,GDA2020
61810183,61810183,Groundwater,Bore or Well,AWRC,Kadathinni - 1037,1037,20033612 [WIN_ID]; 2038-4-NE-0075 [AQWAB]; 61810183 [SITE_REF],,50,376918.00,6726571.47,-29.584576771,115.729160787,GDA2020
61810184,61810184,Groundwater,Bore or Well,AWRC,Kadathinni - 1005,1005,20033613 [WIN_ID]; 2038-4-NE-0076 [AQWAB]; 61810184 [SITE_REF],,50,372980.00,6722387.47,-29.621932668,115.688020438,GDA2020
61810185,61810185,Groundwater,Bore or Well,AWRC,Kadathinni - No 3,No 3,20033614 [WIN_ID]; 2038-4-NE-0077 [AQWAB]; 61810185 [SITE_REF],,50,377086.00,6726783.47,-29.582680498,115.730918989,GDA2020
61810186,61810186,Groundwater,Bore or Well,AWRC,Kadathinni - No 1,No 1,20033641 [WIN_ID]; 2038-4-SE-0002 [AQWAB]; 61810186 [SITE_REF],,50,379110.00,6710721.46,-29.727804942,115.750022436,GDA2020
61810187,61810187,Groundwater,Bore or Well,AWRC,Kadathinni - No 4,No 4,20033644 [WIN_ID]; 2038-4-SE-0005 [AQWAB]; 61810187 [SITE_REF],,50,375568.00,6709748.46,-29.736233160,115.713294475,GDA2020
61810188,61810188,Groundwater,Bore or Well,AWRC,Kadathinni - No 1,No 1,20033645 [WIN_ID]; 2038-4-SE-0006 [AQWAB]; 61810188 [SITE_REF],,50,376387.00,6717916.47,-29.662617221,115.722694506,GDA2020
61810189,61810189,Groundwater,Bore or Well,AWRC,Kadathinni - No 2,No 2,20033646 [WIN_ID]; 2038-4-SE-0007 [AQWAB]; 61810189 [SITE_REF],,50,374832.00,6714503.46,-29.693256093,115.706235627,GDA2020
61810190,61810190,Groundwater,Bore or Well,AWRC,Kadathinni - No 3,No 3,20033647 [WIN_ID]; 2038-4-SE-0008 [AQWAB]; 61810190 [SITE_REF],,50,376089.00,6715737.46,-29.682248207,115.719366714,GDA2020
61810191,61810191,Groundwater,Bore or Well,AWRC,Kadathinni - No 4,No 4,20033648 [WIN_ID]; 2038-4-SE-0009 [AQWAB]; 61810191 [SITE_REF],,50,376838.00,6717253.46,-29.668644194,115.727278417,GDA2020
61810192,61810192,Groundwater,Bore or Well,AWRC,Kadathinni - No 5,No 5,20033649 [WIN_ID]; 2038-4-SE-0010 [AQWAB]; 61810192 [SITE_REF],,50,377634.01,6720752.47,-29.637151835,115.735897151,GDA2020
61810193,61810193,Groundwater,Bore or Well,AWRC,Kadathinni - No 6,No 6,20033650 [WIN_ID]; 2038-4-SE-0011 [AQWAB]; 61810193 [SITE_REF],,50,376735.00,6711366.46,-29.721751132,115.725544001,GDA2020
61810194,61810194,Groundwater,Bore or Well,AWRC,Kadathinni - 183,183,20033660 [WIN_ID]; 2038-4-SE-0021 [AQWAB]; 61810194 [SITE_REF],,50,374628.00,6713940.46,-29.698315275,115.704062290,GDA2020
61810195,61810195,Groundwater,Bore or Well,AWRC,Kadathinni - 1076,1076,20033661 [WIN_ID]; 2038-4-SE-0022 [AQWAB]; 61810195 [SITE_REF],,50,375772.00,6715360.46,-29.685618088,115.716047934,GDA2020
61810196,61810196,Groundwater,Bore or Well,AWRC,Kadathinni - 1026,1026,20033664 [WIN_ID]; 2038-4-SE-0025 [AQWAB]; 61810196 [SITE_REF],,50,376367.00,6710350.46,-29.730881543,115.721623783,GDA2020
61810551,61810551,Groundwater,Bore or Well,AWRC,Dudawa - 765,765,20034242 [WIN_ID]; 2039-3-NE-0051 [AQWAB]; 61810551 [SITE_REF],,50,371405.99,6750492.47,-29.368183173,115.675071136,GDA2020
61810557,61810557,Groundwater,Bore or Well,AWRC,Dudawa - 797,797,20034329 [WIN_ID]; 2039-3-SE-0001 [AQWAB]; 61810557 [SITE_REF],,50,371369.99,6749050.47,-29.381190701,115.674531716,GDA2020
61810558,61810558,Groundwater,Bore or Well,AWRC,Arrino - 82,82,20034336 [WIN_ID]; 2039-3-SE-0008 [AQWAB]; 61810558 [SITE_REF],,50,370938.01,6736402.47,-29.495268412,115.668592887,GDA2020
61810564,61810564,Groundwater,Bore or Well,AWRC,Dudawa - 902,902,20034346 [WIN_ID]; 2039-3-SE-0018 [AQWAB]; 61810564 [SITE_REF],,50,370902.00,6740772.47,-29.455834742,115.668736889,GDA2020
61810568,61810568,Groundwater,Bore or Well,AWRC,Dudawa - 779,779,20034352 [WIN_ID]; 2039-3-SE-0024 [AQWAB]; 61810568 [SITE_REF],,50,370637.99,6747661.47,-29.393648436,115.666827093,GDA2020
61812981,61812981,Groundwater,Sampling location,AWRC,Carnamah - No 3,No 3,20033455 [WIN_ID]; 2038-3-NE-0005 [AQWAB]; 61812981 [SITE_REF],,50,379090.01,6703487.47,-29.793073773,115.749005202,GDA2020
61812982,61812982,Groundwater,Sampling location,AWRC,Carnamah - No 9,No 9,20033457 [WIN_ID]; 2038-3-NE-0007 [AQWAB]; 61812982 [SITE_REF],,50,378957.01,6705809.47,-29.772109915,115.747890121,GDA2020
61812983,61812983,Groundwater,Sampling location,AWRC,Carnamah - No 1,No 1,20033459 [WIN_ID]; 2038-3-NE-0009 [AQWAB]; 61812983 [SITE_REF],,50,379068.02,6702605.46,-29.801029678,115.748678613,GDA2020
61812984,61812984,Groundwater,Sampling location,AWRC,Carnamah - No 5,No 5,20033463 [WIN_ID]; 2038-3-NE-0013 [AQWAB]; 61812984 [SITE_REF],,50,376863.01,6706872.47,-29.762311974,115.726354834,GDA2020
61812985,61812985,Groundwater,Sampling location,AWRC,Carnamah - No 6,No 6,20033464 [WIN_ID]; 2038-3-NE-0014 [AQWAB]; 61812985 [SITE_REF],,50,377405.01,6707493.47,-29.756762721,115.732030305,GDA2020
61812986,61812986,Groundwater,Sampling location,AWRC,Kadathinni - No 4,No 4,20033565 [WIN_ID]; 2038-4-NE-0028 [AQWAB]; 61812986 [SITE_REF],,50,372883.01,6726472.48,-29.585064708,115.687496264,GDA2020
61812987,61812987,Groundwater,Sampling location,AWRC,Kadathinni - 1036,1036,20033611 [WIN_ID]; 2038-4-NE-0074 [AQWAB]; 61812987 [SITE_REF],,50,376992.00,6725786.47,-29.591667091,115.729835976,GDA2020
61812988,61812988,Groundwater,Sampling location,AWRC,Kadathinni - No 2,No 2,20033642 [WIN_ID]; 2038-4-SE-0003 [AQWAB]; 61812988 [SITE_REF],,50,379234.00,6710098.46,-29.733438258,115.751234708,GDA2020
61812989,61812989,Groundwater,Sampling location,AWRC,Carnamah - No 3,No 3,20033643 [WIN_ID]; 2038-4-SE-0004 [AQWAB]; 61812989 [SITE_REF],,50,377318.00,6708945.47,-29.743653096,115.731295660,GDA2020
61812990,61812990,Groundwater,Sampling location,AWRC,Kadathinni - No 2,No 2,20033651 [WIN_ID]; 2038-4-SE-0012 [AQWAB]; 61812990 [SITE_REF],,50,374775.00,6721023.47,-29.634421845,115.706399646,GDA2020
61812991,61812991,Groundwater,Sampling location,AWRC,Kadathinni - 2038 Iv B 24 1007,2038 Iv B 24 1007,20033663 [WIN_ID]; 2038-4-SE-0024 [AQWAB]; 61812991 [SITE_REF],,50,376701.01,6721010.47,-29.634731713,115.726290054,GDA2020
61813052,61813052,Groundwater,Unknown,AWRC,Kadathinni - No 1 Site D,No 1 Site D,20033538 [WIN_ID]; 2038-4-NE-0001 [AQWAB]; 61813052 [SITE_REF],,50,378975.00,6729320.47,-29.559974045,115.750700789,GDA2020
61813053,61813053,Groundwater,Unknown,AWRC,Kadathinni - No 2 Site D,No 2 Site D,20033539 [WIN_ID]; 2038-4-NE-0002 [AQWAB]; 61813053 [SITE_REF],,50,378770.00,6729417.47,-29.559078889,115.748595854,GDA2020
61813054,61813054,Groundwater,Unknown,AWRC,Kadathinni - No 3 Site D,No 3 Site D,20033540 [WIN_ID]; 2038-4-NE-0003 [AQWAB]; 61813054 [SITE_REF],,50,378536.00,6729326.47,-29.559877207,115.746170715,GDA2020
61813061,61813061,Groundwater,Unknown,AWRC,Kadathinni - No 4,No 4,20033547 [WIN_ID]; 2038-4-NE-0010 [AQWAB]; 61813061 [SITE_REF],,50,378562.00,6729804.47,-29.555566726,115.746492304,GDA2020
61813062,61813062,Groundwater,Unknown,AWRC,Kadathinni - No 3,No 3,20033553 [WIN_ID]; 2038-4-NE-0016 [AQWAB]; 61813062 [SITE_REF],,50,377085.00,6726775.47,-29.582752583,115.730907763,GDA2020
61813063,61813063,Groundwater,Unknown,AWRC,Kadathinni - No 1,No 1,20033559 [WIN_ID]; 2038-4-NE-0022 [AQWAB]; 61813063 [SITE_REF],,50,377917.01,6730850.47,-29.546065650,115.739952938,GDA2020
61813065,61813065,Groundwater,Unknown,AWRC,Kadathinni - 57,57,20033603 [WIN_ID]; 2038-4-NE-0066 [AQWAB]; 61813065 [SITE_REF],,50,376566.01,6731567.47,-29.539463199,115.726092941,GDA2020
61813066,61813066,Groundwater,Unknown,AWRC,Kadathinni - 62,62,20033606 [WIN_ID]; 2038-4-NE-0069 [AQWAB]; 61813066 [SITE_REF],,50,375980.01,6728878.47,-29.563667806,115.719740531,GDA2020
61813067,61813067,Groundwater,Unknown,AWRC,Kadathinni - 63,63,20033607 [WIN_ID]; 2038-4-NE-0070 [AQWAB]; 61813067 [SITE_REF],,50,376243.01,6728615.47,-29.566066984,115.722425049,GDA2020
61813068,61813068,Groundwater,Unknown,AWRC,Kadathinni - 188,188,20033658 [WIN_ID]; 2038-4-SE-0019 [AQWAB]; 61813068 [SITE_REF],,50,375047.00,6719886.47,-29.644708165,115.709078005,GDA2020
61813069,61813069,Groundwater,Unknown,AWRC,Kadathinni - 184,184,20033659 [WIN_ID]; 2038-4-SE-0020 [AQWAB]; 61813069 [SITE_REF],,50,375052.00,6713969.46,-29.698096414,115.708447482,GDA2020
61813070,61813070,Groundwater,Unknown,AWRC,Carnamah - Bore,Bore,20033665 [WIN_ID]; 2038-4-SE-0026 [AQWAB]; 61813070 [SITE_REF],,50,378211.00,6709163.47,-29.741774340,115.740553239,GDA2020
